subscriberkey,eventdate,isunique,jobid
0035000cct2du76PK6,2024-02-16 19:59:12,false,765452
003500r92x0JB68FrW,2024-02-16 05:46:32,false,765452
003500il37mIF4FgH7,2024-02-17 01:04:29,true,765452
003500fH0wu7I96wPy,2024-02-15 08:14:32,true,765452
003500OxsizVzz30DU,2024-02-17 10:00:21,true,765452
0035004b80lnYawf8v,2024-02-17 20:13:30,false,765452
003500emxykY34PTXp,2024-02-15 18:38:19,true,765452
003500N2B93XlWF0jB,2024-02-17 00:26:35,false,765452
003500Ss682eYL8Jb8,2024-02-15 21:07:23,false,765452
0035005E90RTRaRZFi,2024-02-15 10:10:41,false,765452
003500mL8Wjgj0YOiT,2024-02-17 05:01:14,true,765452
003500CmJDUy2Z0y25,2024-02-17 22:56:07,false,765452
003500HqJvkA1hs98g,2024-02-17 07:00:11,true,765452
0035009po7cNb44080,2024-02-17 19:31:40,false,765452
00350098w3Oci5LXFK,2024-02-16 10:35:39,false,765452
003500T4nG07oeszvc,2024-02-15 03:49:47,false,765452
003500j1TnE9R6VFC2,2024-02-16 01:32:06,true,765452
003500tu83uv0QMijI,2024-02-15 16:54:12,true,765452
003500O4Vw8mX97YAT,2024-02-16 15:58:18,false,765452
003500eX85gHI1SFtP,2024-02-15 17:35:17,false,765452
003500KYwZ7bGySsY7,2024-02-16 17:06:32,true,765452
003500fx8rnDC6ws8x,2024-02-17 20:52:59,true,765452
003500VLReF3KzVS8l,2024-02-16 04:06:31,true,765452
0035001191jYWL583y,2024-02-16 04:43:11,false,765452
003500A24o2PH8GIw0,2024-02-15 07:43:02,true,765452
003500w6yaXe7E2P8f,2024-02-16 21:22:13,false,765452
003500iKoiifIO24fw,2024-02-15 07:49:55,true,765452
003500Lb6uVG7YKA0g,2024-02-16 07:38:01,true,765452
00350072m74A3t32p9,2024-02-15 07:37:30,true,765452
00350045A3bKaTMsTg,2024-02-15 01:41:24,true,765452
003500oVL7G00f8Z03,2024-02-16 12:14:19,true,765452
0035001gDF3Kx16TKI,2024-02-17 18:51:20,true,765452
00350005025X71HuU7,2024-02-15 04:17:49,true,765452
00350077276mVu8zlf,2024-02-16 19:28:58,true,765452
0035002f4phh10J135,2024-02-15 04:31:28,true,765452
003500jfvOM6nIc8aO,2024-02-16 04:14:40,false,765452
003500iz89fu9331OX,2024-02-17 16:31:56,true,765452
003500YG19aOSPOLB7,2024-02-16 22:05:55,true,765452
00350016n29oo4khP8,2024-02-16 14:14:12,true,765452
